journal,year,t,method
Quarterly Journal of Economics,2008,0.4720496833324432,RCT
Quarterly Journal of Economics,2008,2.1666667461395264,RCT
Quarterly Journal of Economics,2008,1.9240506887435913,RCT
Quarterly Journal of Economics,2008,1,RCT
Quarterly Journal of Economics,2008,0.0625,RCT
Quarterly Journal of Economics,2008,0.692307710647583,RCT
Quarterly Journal of Economics,2008,0.04651162773370743,RCT
Quarterly Journal of Economics,2008,0.08641975373029709,RCT
Quarterly Journal of Economics,2008,0.807692289352417,RCT
Quarterly Journal of Economics,2008,0.1929824501276016,RCT
Quarterly Journal of Economics,2008,1.304877996444702,RCT
Quarterly Journal of Economics,2008,0.45614033937454224,RCT
Quarterly Journal of Economics,2008,0.10000000149011612,RCT
Quarterly Journal of Economics,2008,2,RCT
Quarterly Journal of Economics,2008,2.2666666507720947,RCT
Quarterly Journal of Economics,2008,2.046511650085449,RCT
Quarterly Journal of Economics,2008,0.7407407164573669,RCT
Quarterly Journal of Economics,2008,0.19565217196941376,RCT
Quarterly Journal of Economics,2008,0.6962025165557861,RCT
Quarterly Journal of Economics,2008,0.09356725215911864,RCT
Quarterly Journal of Economics,2008,0.7638888955116272,RCT
Quarterly Journal of Economics,2008,0.97183096408844,RCT
Quarterly Journal of Economics,2008,1.3666666746139526,RCT
Quarterly Journal of Economics,2008,0.7816091775894165,RCT
Quarterly Journal of Economics,2008,0.8333333134651184,RCT
Quarterly Journal of Economics,2008,2.0487804412841797,RCT
Quarterly Journal of Economics,2008,0.03870967775583267,RCT
Quarterly Journal of Economics,2008,2.5789473056793213,RCT
Quarterly Journal of Economics,2008,0.5333333611488342,RCT
Quarterly Journal of Economics,2008,1.902438998222351,RCT
Quarterly Journal of Economics,2008,0.10240963846445084,RCT
Quarterly Journal of Economics,2008,0.8181818127632141,RCT
Quarterly Journal of Economics,2008,0.725806474685669,RCT
Quarterly Journal of Economics,2008,0.560606062412262,RCT
Quarterly Journal of Economics,2008,0.0833333358168602,RCT
Quarterly Journal of Economics,2008,1.4160305261611938,RCT
Quarterly Journal of Economics,2008,0.3404255211353302,RCT
Quarterly Journal of Economics,2008,0.692307710647583,RCT
Quarterly Journal of Economics,2008,0.0833333358168602,RCT
Quarterly Journal of Economics,2008,1.3571428060531616,RCT
Quarterly Journal of Economics,2008,0.2222222238779068,RCT
Quarterly Journal of Economics,2008,0.34285715222358704,RCT
Quarterly Journal of Economics,2008,1.7777777910232544,RCT
Quarterly Journal of Economics,2008,1.86956524848938,RCT
Quarterly Journal of Economics,2008,0.9772727489471436,RCT
Quarterly Journal of Economics,2008,0.3658536672592163,RCT
Quarterly Journal of Economics,2008,0.02777777798473835,RCT
Quarterly Journal of Economics,2008,0.9879518151283264,RCT
Quarterly Journal of Economics,2008,0.08571428805589676,RCT
Quarterly Journal of Economics,2008,0.875,RCT
Quarterly Journal of Economics,2008,0.4296296238899231,RCT
Quarterly Journal of Economics,2008,0.9464285969734192,RCT
Quarterly Journal of Economics,2008,2.461538553237915,DID
Quarterly Journal of Economics,2008,2.75,DID
Quarterly Journal of Economics,2008,1.4642857313156128,DID
Quarterly Journal of Economics,2008,4,DID
Quarterly Journal of Economics,2008,2.1600000858306885,DID
Quarterly Journal of Economics,2008,3.566666603088379,DID
Quarterly Journal of Economics,2008,1.25,DID
Quarterly Journal of Economics,2008,0.4000000059604645,DID
Quarterly Journal of Economics,2008,4.583333492279053,DID
Quarterly Journal of Economics,2008,3.650000095367432,DID
Quarterly Journal of Economics,2008,2.2727272510528564,DID
Quarterly Journal of Economics,2008,1.662500023841858,DID
Quarterly Journal of Economics,2008,0.5,DID
Quarterly Journal of Economics,2008,0.1538461595773697,DID
Quarterly Journal of Economics,2008,0.5384615659713745,DID
Quarterly Journal of Economics,2008,0.25,DID
Quarterly Journal of Economics,2008,1.0689655542373655,DID
Quarterly Journal of Economics,2008,2.230769157409668,DID
Quarterly Journal of Economics,2008,0.6551724076271057,DID
Quarterly Journal of Economics,2008,2.8692164421081543,DID
Quarterly Journal of Economics,2008,2.5,DID
Quarterly Journal of Economics,2008,2.625,DID
Quarterly Journal of Economics,2008,3.1500000953674316,DID
Quarterly Journal of Economics,2008,2.107142925262451,DID
Quarterly Journal of Economics,2008,0.5192307829856873,DID
Quarterly Journal of Economics,2008,2.5357143878936768,DID
Quarterly Journal of Economics,2008,1.75,DID
Quarterly Journal of Economics,2008,2.074074029922486,DID
Quarterly Journal of Economics,2008,1.3333333730697632,DID
Quarterly Journal of Economics,2008,0.6666666865348816,DID
Quarterly Journal of Economics,2008,2.75,DID
Quarterly Journal of Economics,2008,0.2631579041481018,DID
Quarterly Journal of Economics,2008,1.600000023841858,DID
Quarterly Journal of Economics,2008,2.142857074737549,DID
Quarterly Journal of Economics,2008,0.774193525314331,DID
Quarterly Journal of Economics,2008,2.75,DID
Quarterly Journal of Economics,2008,1.7999999523162842,DID
Quarterly Journal of Economics,2008,1.696969747543335,DID
Quarterly Journal of Economics,2008,2.2717392444610596,DID
Quarterly Journal of Economics,2008,2.692307710647583,DID
Quarterly Journal of Economics,2008,1.1438052654266355,DID
Quarterly Journal of Economics,2008,0.6511628031730652,DID
Quarterly Journal of Economics,2008,3.2857143878936768,DID
Quarterly Journal of Economics,2008,3.21052622795105,DID
Quarterly Journal of Economics,2008,1.0735293626785278,DID
Quarterly Journal of Economics,2008,2.875,DID
Quarterly Journal of Economics,2008,0.8823529481887817,DID
Quarterly Journal of Economics,2008,2.4285714626312256,DID
Quarterly Journal of Economics,2008,1.7619047164916992,DID
Quarterly Journal of Economics,2008,3.344827651977539,DID
Quarterly Journal of Economics,2008,0.5057142972946167,DID
Quarterly Journal of Economics,2008,0.1818181872367859,DID
Quarterly Journal of Economics,2008,3.047619104385376,DID
Quarterly Journal of Economics,2008,1.5,DID
Quarterly Journal of Economics,2008,2.892561912536621,DID
Quarterly Journal of Economics,2008,2.5227272510528564,DID
Quarterly Journal of Economics,2008,2.3001255989074707,DID
Quarterly Journal of Economics,2008,1.5581367015838623,DID
Quarterly Journal of Economics,2008,2.6190476417541504,DID
Quarterly Journal of Economics,2008,0.8260869383811951,DID
Quarterly Journal of Economics,2008,0.5588235259056091,DID
Quarterly Journal of Economics,2008,2.1111111640930176,DID
Quarterly Journal of Economics,2008,2.107142925262451,DID
Quarterly Journal of Economics,2008,0.03703703731298447,DID
Quarterly Journal of Economics,2008,0.4545454680919647,IV
Quarterly Journal of Economics,2008,3.5333333015441895,IV
Quarterly Journal of Economics,2008,0.9904761910438538,IV
Quarterly Journal of Economics,2008,0.00125331443268805,IV
Quarterly Journal of Economics,2008,0.5142857432365417,IV
Quarterly Journal of Economics,2008,2.73913049697876,IV
Quarterly Journal of Economics,2008,3.299684524536133,IV
Quarterly Journal of Economics,2008,1.0571428537368774,IV
Quarterly Journal of Economics,2008,0.5454545617103577,IV
Quarterly Journal of Economics,2008,0.75,IV
Quarterly Journal of Economics,2008,1.6666666269302368,IV
Quarterly Journal of Economics,2008,4.615384578704834,IV
Quarterly Journal of Economics,2008,7.44444465637207,IV
Quarterly Journal of Economics,2008,0.7273688912391663,IV
Quarterly Journal of Economics,2008,1.3636363744735718,IV
Quarterly Journal of Economics,2008,1.2265281677246094,IV
Quarterly Journal of Economics,2008,3.066666603088379,IV
Quarterly Journal of Economics,2008,2.967737913131714,IV
Quarterly Journal of Economics,2008,1.0990782976150513,IV
Quarterly Journal of Economics,2008,1.0967742204666138,IV
Quarterly Journal of Economics,2008,0.8163265585899353,IV
Quarterly Journal of Economics,2008,1.2000000476837158,IV
Quarterly Journal of Economics,2008,0.7058823704719543,IV
Quarterly Journal of Economics,2008,0.843137264251709,IV
Quarterly Journal of Economics,2008,0.20588235557079315,IV
Quarterly Journal of Economics,2008,1.1290322542190552,IV
Quarterly Journal of Economics,2008,3.3333332538604736,IV
Quarterly Journal of Economics,2008,0.5609756112098694,IV
Quarterly Journal of Economics,2008,0.2162921279668808,IV
Quarterly Journal of Economics,2008,4.181818008422852,IV
Quarterly Journal of Economics,2008,0.02857142873108387,IV
Quarterly Journal of Economics,2008,0.05714285746216774,IV
Quarterly Journal of Economics,2008,0.7224790453910828,IV
Quarterly Journal of Economics,2008,2.3753581047058105,IV
Quarterly Journal of Economics,2008,0.3793103396892547,IV
Quarterly Journal of Economics,2008,0.5,IV
Quarterly Journal of Economics,2008,0.1764705926179886,IV
Quarterly Journal of Economics,2008,0,IV
Quarterly Journal of Economics,2008,2.1810832023620605,IV
Quarterly Journal of Economics,2008,0.7105262875556946,IV
Quarterly Journal of Economics,2008,0.00125331443268805,IV
Quarterly Journal of Economics,2008,0.17382881045341492,IV
Quarterly Journal of Economics,2008,2.388489246368408,IV
Quarterly Journal of Economics,2008,1.9773684740066528,IV
Quarterly Journal of Economics,2008,0.5388360023498535,IV
Quarterly Journal of Economics,2008,2.6968443393707275,IV
Quarterly Journal of Economics,2008,0.00125331443268805,IV
Quarterly Journal of Economics,2008,1.1850441694259644,IV
Quarterly Journal of Economics,2008,9.095237731933594,IV
Quarterly Journal of Economics,2008,1.349775791168213,IV
Quarterly Journal of Economics,2008,1.1290322542190552,IV
Quarterly Journal of Economics,2008,0.14950980246067047,IV
Quarterly Journal of Economics,2008,6.809523582458496,IV
Quarterly Journal of Economics,2008,2.34375,IV
Quarterly Journal of Economics,2008,0.7014856338500977,IV
Quarterly Journal of Economics,2008,0.6818181872367859,IV
Quarterly Journal of Economics,2008,1.875,IV
Quarterly Journal of Economics,2008,0.75,IV
Quarterly Journal of Economics,2008,0.3888888955116272,IV
Quarterly Journal of Economics,2008,1,IV
Quarterly Journal of Economics,2008,0.6666666865348816,IV
Quarterly Journal of Economics,2008,2.2857143878936768,IV
Quarterly Journal of Economics,2008,0.8888888955116272,IV
Quarterly Journal of Economics,2008,0.1818181872367859,IV
Quarterly Journal of Economics,2008,0.7727272510528564,IV
Quarterly Journal of Economics,2008,1.4473683834075928,IV
Quarterly Journal of Economics,2008,1.7878787517547607,IV
Quarterly Journal of Economics,2008,1.7407407760620115,IV
Quarterly Journal of Economics,2008,2.1570727825164795,IV
Quarterly Journal of Economics,2008,0.7692307829856873,IV
Quarterly Journal of Economics,2008,0.06473684310913086,IV
Quarterly Journal of Economics,2008,0.1071428582072258,IV
Quarterly Journal of Economics,2008,0.984674334526062,IV
Quarterly Journal of Economics,2008,1.1428571939468384,IV
Quarterly Journal of Economics,2008,1.2857142686843872,IV
Quarterly Journal of Economics,2008,0.095238097012043,IV
Quarterly Journal of Economics,2008,1.3870967626571655,IV
Quarterly Journal of Economics,2008,3.5437262058258057,IV
Quarterly Journal of Economics,2008,0,IV
Quarterly Journal of Economics,2008,0.6394557952880859,IV
Quarterly Journal of Economics,2008,0.523809552192688,IV
Quarterly Journal of Economics,2008,0.42592594027519226,IV
Quarterly Journal of Economics,2008,2.7272727489471436,IV
Quarterly Journal of Economics,2008,4.217252426315099e-4,IV
Quarterly Journal of Economics,2008,0,IV
Quarterly Journal of Economics,2008,1.2399334907531738,IV
Quarterly Journal of Economics,2008,1.097561001777649,IV
Quarterly Journal of Economics,2008,1.5555555820465088,IV
Quarterly Journal of Economics,2008,2.3656182289123535,IV
Quarterly Journal of Economics,2008,0.59375,IV
Quarterly Journal of Economics,2008,1.45945942401886,IV
Quarterly Journal of Economics,2008,0.3563501834869385,IV
Quarterly Journal of Economics,2008,2.3333332538604736,IV
Quarterly Journal of Economics,2008,9.636363983154297,IV
Quarterly Journal of Economics,2008,4.384615421295166,IV
Quarterly Journal of Economics,2008,2.290322542190552,IV
Quarterly Journal of Economics,2008,1.8857142925262451,IV
Quarterly Journal of Economics,2008,0.1428571492433548,IV
Quarterly Journal of Economics,2008,0.529411792755127,IV
Quarterly Journal of Economics,2008,0.04347826167941093,IV
Quarterly Journal of Economics,2008,0.02843016013503074,IV
Quarterly Journal of Economics,2008,0.4137931168079376,IV
Quarterly Journal of Economics,2008,5.066666603088379,IV
Quarterly Journal of Economics,2008,0.1428571492433548,IV
Quarterly Journal of Economics,2008,0.6588376760482788,IV
Quarterly Journal of Economics,2008,0,IV
Quarterly Journal of Economics,2008,1.0503597259521484,IV
Quarterly Journal of Economics,2008,0.8964733481407166,IV
Quarterly Journal of Economics,2008,1.8734954595565796,IV
Quarterly Journal of Economics,2008,1.399999976158142,IV
Quarterly Journal of Economics,2008,4.4375,IV
Quarterly Journal of Economics,2008,1.5051413774490356,IV
Quarterly Journal of Economics,2008,1.9375,IV
Quarterly Journal of Economics,2008,0.2662774920463562,IV
Quarterly Journal of Economics,2008,0.1111111119389534,IV
Quarterly Journal of Economics,2008,2.107142925262451,IV
Quarterly Journal of Economics,2008,0.75,IV
Quarterly Journal of Economics,2008,0.4736842215061188,IV
Quarterly Journal of Economics,2008,0.800000011920929,IV
Quarterly Journal of Economics,2008,4.333333492279053,DID
Quarterly Journal of Economics,2008,1.6760563850402832,DID
Quarterly Journal of Economics,2008,0.5,DID
Quarterly Journal of Economics,2008,0.84375,DID
Quarterly Journal of Economics,2008,3.040816307067871,DID
Quarterly Journal of Economics,2008,0.7250000238418579,DID
Quarterly Journal of Economics,2008,3.431506872177124,DID
Quarterly Journal of Economics,2008,3.107142925262451,DID
Quarterly Journal of Economics,2008,1.0952380895614624,DID
Quarterly Journal of Economics,2008,4.519999980926514,DID
Quarterly Journal of Economics,2008,1.384615421295166,DID
Quarterly Journal of Economics,2008,4.196261882781982,DID
Quarterly Journal of Economics,2008,0.9756097793579102,DID
Quarterly Journal of Economics,2008,3.351351261138916,DID
Quarterly Journal of Economics,2008,0.23999999463558197,DID
Quarterly Journal of Economics,2008,0.75,DID
Quarterly Journal of Economics,2008,2.879699230194092,DID
Quarterly Journal of Economics,2008,1.3214285373687744,DID
Quarterly Journal of Economics,2008,1.3720930814743042,DID
Quarterly Journal of Economics,2008,4.627906799316406,DID
Quarterly Journal of Economics,2008,2.114285707473755,DID
Quarterly Journal of Economics,2008,2.03125,DID
Quarterly Journal of Economics,2008,0.444954127073288,DID
Quarterly Journal of Economics,2008,0.375,DID
Quarterly Journal of Economics,2008,1.0740740299224854,DID
Quarterly Journal of Economics,2008,3.4285714626312256,DID
Quarterly Journal of Economics,2008,1.1904761791229248,DID
Quarterly Journal of Economics,2008,1.6944444179534912,DID
Quarterly Journal of Economics,2008,2.886075973510742,DID
Quarterly Journal of Economics,2008,0.8726114630699158,DID
Quarterly Journal of Economics,2008,0.8285714387893677,DID
Quarterly Journal of Economics,2008,0.06666667014360428,DID
Quarterly Journal of Economics,2008,0.3349282443523407,DID
Quarterly Journal of Economics,2008,2.1014492511749268,DID
Quarterly Journal of Economics,2008,1.9279999732971191,DID
Quarterly Journal of Economics,2008,0.0882352963089943,DID
Quarterly Journal of Economics,2008,0.9666666388511658,DID
Quarterly Journal of Economics,2008,1.0470588207244873,DID
Quarterly Journal of Economics,2008,0.6477272510528564,DID
Quarterly Journal of Economics,2008,2.2435896396636963,DID
Quarterly Journal of Economics,2008,0.46666666865348816,DID
Quarterly Journal of Economics,2008,0.1190476194024086,DID
Quarterly Journal of Economics,2008,2.901408433914185,DID
Quarterly Journal of Economics,2008,1.3333333730697632,DID
Quarterly Journal of Economics,2008,0.19607843458652496,DID
Quarterly Journal of Economics,2008,0.9047619104385376,DID
Quarterly Journal of Economics,2008,0.5777778029441833,DID
Quarterly Journal of Economics,2008,1.45652174949646,DID
Quarterly Journal of Economics,2008,0.5153846144676208,DID
Quarterly Journal of Economics,2008,2.724138021469116,DID
Quarterly Journal of Economics,2008,0.01886792480945587,DID
Quarterly Journal of Economics,2008,1.047619104385376,DID
Quarterly Journal of Economics,2008,0.45864662528038025,DID
Quarterly Journal of Economics,2008,0.13953489065170288,DID
Quarterly Journal of Economics,2008,0.5365853905677795,DID
Quarterly Journal of Economics,2008,1.7538461685180664,DID
Quarterly Journal of Economics,2008,1.017167329788208,DID
Quarterly Journal of Economics,2008,2.4123711585998535,DID
Quarterly Journal of Economics,2008,1.3953487873077393,DID
Quarterly Journal of Economics,2008,2.1315789222717285,RCT
Quarterly Journal of Economics,2008,2.181229829788208,RCT
Quarterly Journal of Economics,2008,2.3201754093170166,RCT
Quarterly Journal of Economics,2008,1.550420165061951,RCT
Quarterly Journal of Economics,2008,1.4805824756622314,RCT
Quarterly Journal of Economics,2008,2.097878932952881,RCT
Quarterly Journal of Economics,2008,1.926605463027954,RCT
Quarterly Journal of Economics,2008,1.7660280466079712,RCT
Quarterly Journal of Economics,2008,3504.487060546875,RCT
Quarterly Journal of Economics,2008,2.5885167121887207,RCT
Quarterly Journal of Economics,2008,2.1188812255859375,RCT
Quarterly Journal of Economics,2008,2.004366874694824,RCT
Quarterly Journal of Economics,2008,1.6036036014556885,RCT
Quarterly Journal of Economics,2008,1.7795275449752808,RCT
Quarterly Journal of Economics,2008,2.47560977935791,RCT
Quarterly Journal of Economics,2008,2.133333444595337,RCT
Quarterly Journal of Economics,2008,2.2330098152160645,RCT
Quarterly Journal of Economics,2008,2.142857074737549,RCT
Quarterly Journal of Economics,2008,2.2831859588623047,RCT
Quarterly Journal of Economics,2008,5.194805145263672,RCT
Quarterly Journal of Economics,2008,2.4604651927948,RCT
Quarterly Journal of Economics,2008,1.2052876949310305,RCT
Quarterly Journal of Economics,2008,2.2648401260375977,RCT
Quarterly Journal of Economics,2008,2.311178207397461,RCT
Quarterly Journal of Economics,2008,1.7263513803482056,RCT
Quarterly Journal of Economics,2008,1.875,RCT
Quarterly Journal of Economics,2008,0.7269938588142395,RCT
Quarterly Journal of Economics,2008,1.616279125213623,RCT
Quarterly Journal of Economics,2008,0.1671554297208786,RCT
Quarterly Journal of Economics,2008,4.201183319091797,RCT
Quarterly Journal of Economics,2008,2.569930076599121,RCT
Quarterly Journal of Economics,2008,2.082568883895874,RCT
Quarterly Journal of Economics,2008,2.3201754093170166,RCT
Quarterly Journal of Economics,2008,0.4806201457977295,RCT
Quarterly Journal of Economics,2008,3.1637930870056152,RCT
Quarterly Journal of Economics,2008,2.3843417167663574,RCT
Quarterly Journal of Economics,2008,2.5,RCT
Quarterly Journal of Economics,2008,1.7122807502746582,RCT
Quarterly Journal of Economics,2008,4.774774551391602,RCT
Quarterly Journal of Economics,2008,1.6764706373214722,RCT
Quarterly Journal of Economics,2008,2.629807710647583,RCT
Quarterly Journal of Economics,2008,2.5885167121887207,RCT
Quarterly Journal of Economics,2008,0.4320000112056732,RCT
Quarterly Journal of Economics,2008,1.9757174253463743,RCT
Quarterly Journal of Economics,2008,0.06542056053876877,RCT
Quarterly Journal of Economics,2008,2.6440677642822266,RCT
Quarterly Journal of Economics,2008,1.8681591749191284,RCT
Quarterly Journal of Economics,2008,3.6857142448425297,RCT
Quarterly Journal of Economics,2008,1.1841003894805908,RCT
Quarterly Journal of Economics,2008,0.6571428775787354,RCT
Quarterly Journal of Economics,2008,1.82608699798584,RCT
Quarterly Journal of Economics,2008,3.489795923233032,RCT
Quarterly Journal of Economics,2008,1.0697674751281738,RCT
Quarterly Journal of Economics,2008,2.0212767124176025,RCT
Quarterly Journal of Economics,2008,2.6055045127868652,RCT
Quarterly Journal of Economics,2008,3.1322314739227295,RCT
Quarterly Journal of Economics,2008,0.3076923191547394,RCT
Quarterly Journal of Economics,2008,1.1235954761505127,RCT
Quarterly Journal of Economics,2008,2.882352828979492,RCT
Quarterly Journal of Economics,2008,2.1875,RCT
Quarterly Journal of Economics,2008,0.08695652335882187,RCT
Quarterly Journal of Economics,2008,0.6743295192718506,RCT
Quarterly Journal of Economics,2008,0.4126984179019928,RCT
Quarterly Journal of Economics,2008,0.6839606761932373,RCT
Quarterly Journal of Economics,2008,0.8285714387893677,RCT
Quarterly Journal of Economics,2008,4.5217390060424805,RCT
Quarterly Journal of Economics,2008,2.757575750350952,RCT
Quarterly Journal of Economics,2008,2.8214285373687744,RCT
Quarterly Journal of Economics,2008,2.909090995788574,RCT
Quarterly Journal of Economics,2008,2.1818182468414307,RCT
Quarterly Journal of Economics,2008,0.7714285850524902,RCT
Quarterly Journal of Economics,2008,0.00769230769947171,RCT
Quarterly Journal of Economics,2008,1.4444444179534912,RCT
Quarterly Journal of Economics,2008,0.23999999463558197,RCT
Quarterly Journal of Economics,2008,0.9285714030265808,RCT
Quarterly Journal of Economics,2008,2.5116279125213623,RCT
Quarterly Journal of Economics,2008,2.32608699798584,RCT
Quarterly Journal of Economics,2008,0.6855451464653015,RCT
Quarterly Journal of Economics,2008,29,RCT
Quarterly Journal of Economics,2008,3.75,RCT
Quarterly Journal of Economics,2008,2,RCT
Quarterly Journal of Economics,2008,2.34375,RCT
Quarterly Journal of Economics,2008,0.695652186870575,RCT
Quarterly Journal of Economics,2008,0.5,RCT
Quarterly Journal of Economics,2008,4.3913044929504395,RCT
Quarterly Journal of Economics,2008,11.75,RCT
Quarterly Journal of Economics,2008,3,RCT
Quarterly Journal of Economics,2008,3,RCT
Quarterly Journal of Economics,2008,1.8166667222976685,RCT
Quarterly Journal of Economics,2008,1.7777777910232544,RCT
Quarterly Journal of Economics,2008,0.5199999809265137,RCT
Quarterly Journal of Economics,2008,0.30000001192092896,RCT
Quarterly Journal of Economics,2008,3.846153736114502,RCT
Quarterly Journal of Economics,2008,0.3793103396892547,RCT
Quarterly Journal of Economics,2008,2.0450000762939453,RCT
Quarterly Journal of Economics,2008,0.6363636255264282,RCT
Quarterly Journal of Economics,2008,1.6666666269302368,RCT
Quarterly Journal of Economics,2008,1.1288343667984009,RCT
Quarterly Journal of Economics,2008,0.5,RCT
Quarterly Journal of Economics,2008,1.4908533096313477,RCT
Quarterly Journal of Economics,2008,1.7333333492279053,RCT
Quarterly Journal of Economics,2008,2.4348838329315186,RCT
Quarterly Journal of Economics,2008,1.125,RCT
Quarterly Journal of Economics,2008,5.541666507720947,RCT
Quarterly Journal of Economics,2008,1.8333333730697632,RCT
Quarterly Journal of Economics,2008,1.3404254913330078,RCT
Quarterly Journal of Economics,2008,0.23529411852359772,RCT
Quarterly Journal of Economics,2008,1.75,RCT
Quarterly Journal of Economics,2008,4,RCT
Quarterly Journal of Economics,2008,3.740740776062012,RCT
Quarterly Journal of Economics,2008,0.5739524364471436,RCT
Quarterly Journal of Economics,2008,0.26923078298568726,RCT
Quarterly Journal of Economics,2008,0.5752508640289307,RCT
Quarterly Journal of Economics,2008,4.647058963775635,RCT
Quarterly Journal of Economics,2008,3,RCT
Quarterly Journal of Economics,2008,4.941176414489746,RCT
Quarterly Journal of Economics,2008,0.75,RCT
Quarterly Journal of Economics,2008,3.875,RCT
Quarterly Journal of Economics,2008,0.25,RCT
Quarterly Journal of Economics,2008,0.1860465109348297,RCT
Quarterly Journal of Economics,2008,1.7916666269302368,RCT
Quarterly Journal of Economics,2008,0.7222222089767456,RCT
Quarterly Journal of Economics,2008,0.3636363744735718,RCT
Quarterly Journal of Economics,2008,1.3333333730697632,RCT
Quarterly Journal of Economics,2008,0.3636363744735718,RCT
Quarterly Journal of Economics,2008,0.6875,RCT
Quarterly Journal of Economics,2008,1,RCT
Quarterly Journal of Economics,2008,4.087719440460205,RCT
Quarterly Journal of Economics,2008,0.01470588240772485,RCT
Quarterly Journal of Economics,2008,0.32258063554763794,RCT
Quarterly Journal of Economics,2008,1.5301724672317505,RCT
Quarterly Journal of Economics,2008,1.375,RCT
Quarterly Journal of Economics,2008,2,RCT
Quarterly Journal of Economics,2008,1.8058252334594729,RCT
Quarterly Journal of Economics,2008,29.33333396911621,RCT
Quarterly Journal of Economics,2008,0.25,RCT
Quarterly Journal of Economics,2008,1,RCT
Quarterly Journal of Economics,2008,1.0961538553237915,RCT
Quarterly Journal of Economics,2008,0.7857738137245178,RCT
Quarterly Journal of Economics,2008,0.3684210479259491,RCT
Quarterly Journal of Economics,2008,1,RCT
Quarterly Journal of Economics,2008,0.6363636255264282,RCT
Quarterly Journal of Economics,2008,2.692307710647583,RCT
Quarterly Journal of Economics,2008,8.5,RCT
Quarterly Journal of Economics,2008,2.0714285373687744,RCT
Quarterly Journal of Economics,2008,0.7894737124443054,RCT
Quarterly Journal of Economics,2008,3.299999952316284,RCT
Quarterly Journal of Economics,2008,4.109589099884033,RCT
Quarterly Journal of Economics,2008,0.189118430018425,RCT
Quarterly Journal of Economics,2008,0.807692289352417,RCT
Quarterly Journal of Economics,2008,1,RCT
Quarterly Journal of Economics,2008,0.6136363744735718,RCT
Quarterly Journal of Economics,2008,0.45979899168014526,RCT
Quarterly Journal of Economics,2008,0.875,RCT
Quarterly Journal of Economics,2008,0.610909104347229,RCT
Quarterly Journal of Economics,2008,0.6216216087341309,RCT
Quarterly Journal of Economics,2008,2.25,RCT
Quarterly Journal of Economics,2008,0.8809523582458496,RCT
Quarterly Journal of Economics,2008,2,RCT
Quarterly Journal of Economics,2008,1.375,RCT
Quarterly Journal of Economics,2008,0.7027027010917664,RCT
Quarterly Journal of Economics,2008,0.01378689240664243,RCT
Quarterly Journal of Economics,2008,0.921052634716034,RCT
Quarterly Journal of Economics,2008,1.3166667222976685,RCT
Quarterly Journal of Economics,2008,0.5633803009986877,RCT
Quarterly Journal of Economics,2008,0.7654560804367065,RCT
Quarterly Journal of Economics,2008,0.4887764155864715,RCT
Quarterly Journal of Economics,2008,1.0416666269302368,RCT
Quarterly Journal of Economics,2008,1.1099977493286133,RCT
Quarterly Journal of Economics,2008,1.5,RCT
Quarterly Journal of Economics,2008,3.344827651977539,RCT
Quarterly Journal of Economics,2008,2.027777671813965,RCT
Quarterly Journal of Economics,2008,1.384615421295166,RCT
Quarterly Journal of Economics,2008,2,RCT
Quarterly Journal of Economics,2008,3,RCT
Quarterly Journal of Economics,2008,2.7272727489471436,RCT
Quarterly Journal of Economics,2008,2,RCT
Quarterly Journal of Economics,2008,1.90625,RCT
Quarterly Journal of Economics,2008,0.9107142686843872,RCT
Quarterly Journal of Economics,2008,1.8571428060531616,RCT
Quarterly Journal of Economics,2008,0.2857142984867096,RCT
Quarterly Journal of Economics,2008,2.682926893234253,RCT
Quarterly Journal of Economics,2008,2.2162163257598877,RCT
Quarterly Journal of Economics,2008,0.7560975551605225,RCT
Quarterly Journal of Economics,2008,2.4210526943206787,RCT
Quarterly Journal of Economics,2008,7.8947367668151855,RCT
Quarterly Journal of Economics,2008,1.5,RCT
Quarterly Journal of Economics,2008,1,RCT
Quarterly Journal of Economics,2008,0.1666666716337204,RCT
Quarterly Journal of Economics,2008,1,RCT
Quarterly Journal of Economics,2008,0.3173210620880127,RCT
Quarterly Journal of Economics,2008,8.026666641235352,RCT
Quarterly Journal of Economics,2008,1.2999999523162842,RCT
Quarterly Journal of Economics,2008,1.875,RCT
Quarterly Journal of Economics,2008,1.5,RCT
Quarterly Journal of Economics,2008,0.8461538553237915,RCT
Quarterly Journal of Economics,2008,1.9918032884597776,RCT
Quarterly Journal of Economics,2008,0.3617021143436432,RCT
Quarterly Journal of Economics,2008,1.4805302619934082,RCT
Quarterly Journal of Economics,2008,0.6769230961799622,RCT
Quarterly Journal of Economics,2008,0.4285714328289032,RCT
Quarterly Journal of Economics,2008,1.1825186014175415,RCT
Quarterly Journal of Economics,2008,2.9473683834075928,IV
Quarterly Journal of Economics,2008,0.5326756834983826,IV
Quarterly Journal of Economics,2008,1.6481481790542605,IV
Quarterly Journal of Economics,2008,1.882591128349304,IV
Quarterly Journal of Economics,2008,3.452115774154663,IV
Quarterly Journal of Economics,2008,0.15887850522994995,IV
Quarterly Journal of Economics,2008,1.3010470867156982,IV
Quarterly Journal of Economics,2008,2.5809717178344727,IV
Quarterly Journal of Economics,2008,2.343007802963257,IV
Quarterly Journal of Economics,2008,2.248868703842163,IV
Quarterly Journal of Economics,2008,1.716417908668518,IV
Quarterly Journal of Economics,2008,2.193362236022949,IV
Quarterly Journal of Economics,2008,2.8365590572357178,IV
Quarterly Journal of Economics,2008,1.5703517198562622,IV
