year,journal,issue,article_page,first_author,t,method,IV,DID,RCT,RDD,MULTI
2009,Journal of Political Economy,117.1,1,Gerardi,8.899999618530273,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,30.66666603088379,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,1.2068965435028076,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,7,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,2.275861978530884,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,0.3333333432674408,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,1.015625,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,1.25,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,6.103448390960693,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,3.28125,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,5.5,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,11.142857551574707,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,8.199999809265137,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,2.9166667461395264,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,0.2083333283662796,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,3.133333444595337,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,8,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,6.026315689086914,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,1.2545454502105713,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,3.133333444595337,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,16.571428298950195,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,7,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,4.888888835906982,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,6.317073345184326,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,7.714285850524902,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,6.733333110809326,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,9.90243911743164,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,4.315789699554443,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,7.222222328186035,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,3.6666667461395264,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,0.6666666865348816,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,1.375,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,6.25,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,6.256410121917725,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,7.450980186462402,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,8.181818008422852,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,6.148148059844971,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,9.731343269348145,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,2.1666667461395264,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,4.315789699554443,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,1.2545454502105713,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,6,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,1.7272727489471436,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,4.958333492279053,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,2.8333332538604736,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,1.1428571939468384,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,5.949999809265137,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,5.810344696044922,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,12.833333015441895,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,4.261904716491699,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,1,Gerardi,14.333333015441895,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,138,Kirwan,59.818180084228516,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,138,Kirwan,33.769229888916016,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,138,Kirwan,5.02439022064209,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,138,Kirwan,13.610169410705566,IV,1,0,0,0,1
2009,Journal of Political Economy,117.1,138,Kirwan,7.882352828979492,IV,1,0,0,0,1
2009,Journal of Political Economy,117.3,417,Olken,3.90256404876709,IV,1,1,0,0,2
2009,Journal of Political Economy,117.3,417,Olken,3.6313364505767822,IV,1,1,0,0,2
2009,Journal of Political Economy,117.3,417,Olken,5.969465732574463,IV,1,1,0,0,2
2009,Journal of Political Economy,117.3,417,Olken,2.1894149780273438,IV,1,1,0,0,2
2009,Journal of Political Economy,117.3,417,Olken,2.0526316165924072,IV,1,1,0,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,0.9885057210922241,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,0.4503311216831207,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,3.799999952316284,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,1.9259259700775146,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,2.5071427822113037,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,1,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,4.211586952209473,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,2.0784313678741455,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,1.3272727727890015,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,2,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,4.787233829498291,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,0.1473684161901474,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,3.074803113937378,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,4.53801155090332,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,0.3333333432674408,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,3.5625,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,2.575692892074585,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,3.712975025177002,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,0.3333333432674408,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,1.8333333730697632,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,1.4859813451766968,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,1.8994975090026855,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,6.580419540405273,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,4.379310131072998,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,0.6857143044471741,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,1.1618257761001587,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,1.1409579515457153,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,5.789473533630371,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,1.4741379022598267,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,2.8545453548431396,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,3.6935484409332275,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,0.9024389982223511,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,3.2162163257598877,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,1.1666666269302368,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,2,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,0.5142300128936768,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,3.153846263885498,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,2.25,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,2.045454502105713,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,6,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,2.5706896781921387,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,3.2727272510528564,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,2.25,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,3.5,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,4.4470930099487305,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,0.3799999952316284,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,1.163875699043274,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,6.0924811363220215,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,4.5652174949646,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,1.8380951881408691,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,1.1463414430618286,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,1.3007519245147705,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,2.9803922176361084,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,6.514666557312012,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,0.990930438041687,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,2.325396776199341,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,3.0169448852539062,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,0.3333333432674408,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,1.0995475053787231,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,0.3333333432674408,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,1.1666666269302368,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,3.736459732055664,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,453,Bobonis,1.600000023841858,RCT,1,0,1,0,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.303030252456665,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,2.3790323734283447,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.529411792755127,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.5999999046325684,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,0.9797979593276978,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,4,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.114285707473755,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.3333332538604736,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,2.0416667461395264,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,2.4000000953674316,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.277777671813965,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.382352828979492,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.82608699798584,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.799999952316284,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,0.24639999866485596,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.545454502105713,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.15625,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,0.708737850189209,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.090909004211426,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,2.3478260040283203,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,6.344827651977539,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,2.84375,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.027777671813965,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,2.5443038940429688,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.3636362552642822,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,2.3951613903045654,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.200000047683716,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,0.018518518656492233,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,6.25,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.441176414489746,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,1.9791666269302368,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,6.517241477966309,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.151515245437622,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.3636362552642822,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,0.31481480598449707,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.4782607555389404,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,0.26923078298568726,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,4.53125,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,13.199999809265137,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,13.199999809265137,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.200000047683716,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,13.399999618530273,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.299999952316284,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.2727272510528564,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.545454502105713,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,0.5769230723381042,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.4857141971588135,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.617647171020508,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,13,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.5999999046325684,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,6.266666889190674,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.3333332538604736,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,2.862499952316284,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,2.4600000381469727,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,2.972222328186035,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.0999999046325684,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.7941176891326904,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.4000000953674316,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.3428571224212646,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.4000000953674316,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,4,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.2058823108673096,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,2.96875,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.2727272510528564,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,1.3434343338012695,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,4.09375,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,4,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.1818182468414307,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.2941176891326904,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,2.4000000953674316,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.5142858028411865,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,4.4375,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.625,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,2.455284595489502,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,2.98734188079834,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.090909004211426,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,3.3142857551574707,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,2.3191490173339844,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,2.4600000381469727,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,1.0776698589324951,DID,0,1,0,1,2
2009,Journal of Political Economy,117.3,504,Gorodnichenko,2.4000000953674316,DID,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,1.830948829650879,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,0.09076600521802902,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,5.43675422668457,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,1.85800302028656,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,3.72206711769104,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,3.210163116455078,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,0.8541315197944641,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,1.5164563655853271,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,3.349656105041504,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,0.5069124698638916,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,2.4789435863494873,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,3.7415385246276855,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,0.6682242751121521,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,1.471652626991272,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,3.425748586654663,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,2.0987653732299805,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,2.4034581184387207,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,5.042592525482178,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,3.9478962421417236,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,3.092522144317627,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,3.3510637283325195,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,5.131187915802002,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,2.008148670196533,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,1.4738496541976929,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,1.6634382009506226,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,1.6908602714538574,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,2.1357734203338623,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,2.1121795177459717,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,5.997233867645264,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,4.269369602203369,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,2.435056686401367,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,1.0382978916168213,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,2.0204877853393555,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,3.5711474418640137,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,3.4413580894470215,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,0.06447688490152359,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,0.8980477452278137,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,2.1979029178619385,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,2.283168315887451,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,0.5577190518379211,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,2.975382089614868,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,2.964735507965088,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,4.022645950317383,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,1.5384615659713745,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,2.011881113052368,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,2.495882511138916,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,1.3834657669067383,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,2.034576892852783,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,3.654512405395508,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,1.3145335912704468,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,1.360136866569519,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,1.7916462421417236,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,0.5140594244003296,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,3.1245644092559814,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,2.699134111404419,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,4.01298713684082,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,1.083234190940857,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,2.214001178741455,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,1.3057128190994263,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,2.1639151573181152,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,4.147971153259277,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,1.5356330871582031,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,1.559059977531433,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,1.976608157157898,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,2.387610673904419,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,4.804511070251465,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,0.01123595517128706,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,1.3410565853118896,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,0.6371099948883057,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,2.5482232570648193,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,1.6206390857696533,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,3.8787879943847656,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,2.5278475284576416,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,1.5112218856811523,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,0.8075684309005737,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,0.8311688303947449,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,1.3218650817871094,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,0.8865643739700317,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,3.038922071456909,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,2.3472304344177246,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,0.6988505721092224,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,0.47320061922073364,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,1.8094011545181274,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,3.5956907272338867,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,1.8074744939804077,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,0.47941887378692627,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,1.80307137966156,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,3.4951350688934326,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,2.6816000938415527,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,1.3297395706176758,RDD,0,1,0,1,2
2009,Journal of Political Economy,117.4,745,Clark,2.614607572555542,RDD,0,1,0,1,2
